BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: taj ve tso | Linguist: taj ve tso
BPE: e | Linguist: e
BPE: ojo | Linguist: ojo
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: taj ve kani | Linguist: taj ve kani
BPE: pja | Linguist: pja
BPE: e | Linguist: e
BPE: ita | Linguist: ita
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ta ve tso | Linguist: ta ve tso
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kæ ve tso | Linguist: kæ ve tso
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: vyry ve | Linguist: vyry ve
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: tso ve | Linguist: tso ve
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: tso ve | Linguist: tso ve
BPE: aj | Linguist: aj
BPE: oj õ twa | Linguist: oj õ twa
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: karo õ twa | Linguist: karo õ twa
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: mo ø kỹj to | Linguist: mo ø kỹj to
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: e | Linguist: e
BPE: ævo | Linguist: ævo
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: pe pe ja | Linguist: pe pe ja
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: mi | Linguist: mi
BPE: e | Linguist: e
BPE: pira vi | Linguist: pira vi
BPE: pira vi | Linguist: pira vi
BPE: pira vi | Linguist: pira vi
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: oj | Linguist: oj
BPE: oj | Linguist: oj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: itevæ | Linguist: itevæ
BPE: ña | Linguist: ña
BPE: ævo | Linguist: ævo
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: æ ø nake | Linguist: æ ø nake
BPE: pja | Linguist: pja
BPE: nã | Linguist: nã
BPE: ej õ tso | Linguist: ej õ tso
BPE: pja | Linguist: pja
BPE: ej ta | Linguist: ej ta
BPE: more ta e | Linguist: more ta e
BPE: epykwã | Linguist: epykwã
BPE: tsu kwã | Linguist: tsu kwã
BPE: atiti | Linguist: atiti
BPE: atiti | Linguist: atiti
BPE: karo ti | Linguist: karo ti
BPE: karo kwa | Linguist: karo kwa
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: i tsotsi | Linguist: i tsotsi
BPE: voro õ tsotsi | Linguist: voro õ tsotsi
BPE: ña | Linguist: ña
BPE: i tsotsi | Linguist: i tsotsi
BPE: pæ õ tsotsi | Linguist: pæ õ tsotsi
BPE: ña | Linguist: ña
BPE: i tsotsi | Linguist: i tsotsi
BPE: pæ õ tsotsi | Linguist: pæ õ tsotsi
BPE: jũ | Linguist: jũ
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: kuni | Linguist: kuni
BPE: para ve ja mu | Linguist: para ve ja mu
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: oj | Linguist: oj
BPE: tũvo | Linguist: tũvo
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kamitsi | Linguist: kamitsi
BPE: mini | Linguist: mini
BPE: aj | Linguist: aj
BPE: vajvaj õ kũ | Linguist: vajvaj õ kũ
BPE: aj | Linguist: aj
BPE: vajvaj õ kũ | Linguist: vajvaj õ kũ
BPE: pæ ja õ kũ | Linguist: pæ ja õ kũ
BPE: mĩ | Linguist: mĩ
BPE: kuni | Linguist: kuni
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: tsere ø to tsi | Linguist: tsere ø to tsi
BPE: mi | Linguist: mi
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: tsere t ãw | Linguist: tsere t ãw
BPE: pja | Linguist: pja
BPE: kani | Linguist: kani
BPE: tẽ ko mu | Linguist: tẽ ko mu
BPE: itæ | Linguist: itæ
BPE: aj ja | Linguist: aj ja
BPE: mĩ | Linguist: mĩ
BPE: kuni | Linguist: kuni
BPE: jũ | Linguist: jũ
BPE: jũ | Linguist: jũ
BPE: mati | Linguist: mati
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: papa | Linguist: papa
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: u | Linguist: u
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: eremu | Linguist: eremu
BPE: jũ | Linguist: jũ
BPE: ja õ turo | Linguist: ja õ turo
BPE: kamitsi | Linguist: kamitsi
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: iriri ro | Linguist: iriri ro
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: iriri ro | Linguist: iriri ro
BPE: kani | Linguist: kani
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: re | Linguist: re
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: aj | Linguist: aj
BPE: mike | Linguist: mike
BPE: itæ | Linguist: itæ
BPE: ajte | Linguist: ajte
BPE: mini | Linguist: mini
BPE: aj | Linguist: aj
BPE: kamitsi | Linguist: kamitsi
BPE: oj | Linguist: oj
BPE: vavo | Linguist: vavo
BPE: nã | Linguist: nã
BPE: e | Linguist: e
BPE: epykwã | Linguist: epykwã
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: pejake | Linguist: pejake
BPE: aj | Linguist: aj
BPE: vaj ro e | Linguist: vaj ro e
BPE: aj ja e | Linguist: aj ja e
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: ojo | Linguist: ojo
BPE: jato | Linguist: jato
BPE: atiti | Linguist: atiti
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: mini | Linguist: mini
BPE: oj | Linguist: oj
BPE: ara | Linguist: ara
BPE: ara | Linguist: ara
BPE: aj | Linguist: aj
BPE: pja | Linguist: pja
BPE: papa | Linguist: papa
BPE: oj | Linguist: oj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: nuti | Linguist: nuti
BPE: itevæ | Linguist: itevæ
BPE: tsere ũ to | Linguist: tsere ũ to
BPE: kani | Linguist: kani
BPE: i ũ | Linguist: i ũ
BPE: kani | Linguist: kani
BPE: vara ũ ro | Linguist: vara ũ ro
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: tso ũ to | Linguist: tso ũ to
BPE: ajte | Linguist: ajte
BPE: uruã | Linguist: uruã
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: oke | Linguist: oke
BPE: kani | Linguist: kani
BPE: aj re | Linguist: aj re
BPE: kanoe | Linguist: kanoe
BPE: mi re | Linguist: mi re
BPE: ña | Linguist: ña
BPE: oky | Linguist: oky
BPE: uræ | Linguist: uræ
BPE: ojte | Linguist: ojte
BPE: uræ | Linguist: uræ
BPE: ojte | Linguist: ojte
BPE: aj | Linguist: aj
BPE: æky | Linguist: æky
BPE: põ õ ky | Linguist: põ õ ky
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: æky | Linguist: æky
BPE: põ ø ky | Linguist: põ ø ky
BPE: oj | Linguist: oj
BPE: atiti | Linguist: atiti
BPE: kani | Linguist: kani
BPE: opera | Linguist: opera
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: opera | Linguist: opera
BPE: opera | Linguist: opera
BPE: kani | Linguist: kani
BPE: i | Linguist: i
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: pja | Linguist: pja
BPE: e | Linguist: e
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: jato | Linguist: jato
BPE: atiti | Linguist: atiti
BPE: ævo | Linguist: ævo
BPE: atiti | Linguist: atiti
BPE: atiti | Linguist: atiti
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: paj to | Linguist: paj to
BPE: atiti | Linguist: atiti
BPE: paj to | Linguist: paj to
BPE: mike | Linguist: mike
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ajte | Linguist: ajte
BPE: kani | Linguist: kani
BPE: iriri ro | Linguist: iriri ro
BPE: para ja | Linguist: para ja
BPE: rwa ø kwa | Linguist: rwa ø kwa
BPE: aj | Linguist: aj
BPE: ti õ ka | Linguist: ti õ ka
BPE: re | Linguist: re
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: i ña | Linguist: i ña
BPE: aj | Linguist: aj
BPE: nã | Linguist: nã
BPE: papa | Linguist: papa
BPE: pja | Linguist: pja
BPE: ojo | Linguist: ojo
BPE: papa | Linguist: papa
BPE: ojo | Linguist: ojo
BPE: muj | Linguist: muj
BPE: jato | Linguist: jato
BPE: papa | Linguist: papa
BPE: uruã | Linguist: uruã
BPE: mow kỹj | Linguist: mow kỹj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: pa pe t ãw | Linguist: pa pe t ãw
BPE: æky | Linguist: æky
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: oj | Linguist: oj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: mĩ | Linguist: mĩ
BPE: pe pe tso | Linguist: pe pe tso
BPE: aj | Linguist: aj
BPE: pe pe tso | Linguist: pe pe tso
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: nã | Linguist: nã
BPE: nuti | Linguist: nuti
BPE: ojo | Linguist: ojo
BPE: atiti | Linguist: atiti
BPE: paj to | Linguist: paj to
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: tõ | Linguist: tõ
BPE: oj | Linguist: oj
BPE: tũvo | Linguist: tũvo
BPE: ña | Linguist: ña
BPE: ũko | Linguist: ũko
BPE: uru nake o | Linguist: uru nake o
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ũko | Linguist: ũko
BPE: uru nake o | Linguist: uru nake o
BPE: muj | Linguist: muj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: nuti | Linguist: nuti
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: oky | Linguist: oky
BPE: pejake | Linguist: pejake
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: mo ø kỹj kũ | Linguist: mo ø kỹj kũ
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: ojo | Linguist: ojo
BPE: para ja | Linguist: para ja
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: tove ñu | Linguist: tove ñu
BPE: kani | Linguist: kani
BPE: iriri ro eko | Linguist: iriri ro eko
BPE: aj | Linguist: aj
BPE: vyry õ tu mu | Linguist: vyry õ tu mu
BPE: kani | Linguist: kani
BPE: iriri ro eko | Linguist: iriri ro eko
BPE: aj | Linguist: aj
BPE: ipæ | Linguist: ipæ
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: rwa õ tso | Linguist: rwa õ tso
BPE: ajte | Linguist: ajte
BPE: kani | Linguist: kani
BPE: æky | Linguist: æky
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: i ña | Linguist: i ña
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: ojo | Linguist: ojo
BPE: i ña | Linguist: i ña
BPE: eremu | Linguist: eremu
BPE: oj | Linguist: oj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: õ kwa tsĩkwa | Linguist: õ kwa tsĩkwa
BPE: kamitsi | Linguist: kamitsi
BPE: peja ni | Linguist: peja ni
BPE: ajte | Linguist: ajte
BPE: ipæ | Linguist: ipæ
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: po | Linguist: po
BPE: kwini | Linguist: kwini
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: oj | Linguist: oj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: kwini | Linguist: kwini
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: po væ ø turo to | Linguist: po væ ø turo to
BPE: oj | Linguist: oj
BPE: po væ turo ø pe to nu | Linguist: po væ turo ø pe to nu
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: na | Linguist: na
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: opera o | Linguist: opera o
BPE: tũ nake | Linguist: tũ nake
BPE: aj | Linguist: aj
BPE: ajte | Linguist: ajte
BPE: kanoe | Linguist: kanoe
BPE: tsoke | Linguist: tsoke
BPE: jũ | Linguist: jũ
BPE: uruã | Linguist: uruã
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: oj | Linguist: oj
BPE: kanoe | Linguist: kanoe
BPE: jũ | Linguist: jũ
BPE: tyj | Linguist: tyj
BPE: ojo | Linguist: ojo
BPE: ũko | Linguist: ũko
BPE: tyj | Linguist: tyj
BPE: aj o | Linguist: aj o
BPE: jũ | Linguist: jũ
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: ña | Linguist: ña
BPE: mũj o | Linguist: mũj o
BPE: tyj | Linguist: tyj
BPE: ũko | Linguist: ũko
BPE: jato | Linguist: jato
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: ũko | Linguist: ũko
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: uræ | Linguist: uræ
BPE: ævo | Linguist: ævo
BPE: e | Linguist: e
BPE: mõw nake | Linguist: mõw nake
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: mõw kani | Linguist: mõw kani
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: ara kani | Linguist: ara kani
BPE: aj | Linguist: aj
BPE: ævo | Linguist: ævo
BPE: kani | Linguist: kani
BPE: mõw mõw kỹj | Linguist: mõw mõw kỹj
BPE: oj | Linguist: oj
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: mõw pja nake | Linguist: mõw pja nake
BPE: aj | Linguist: aj
BPE: ævo | Linguist: ævo
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: mõw nake | Linguist: mõw nake
BPE: itevæ | Linguist: itevæ
BPE: ara | Linguist: ara
BPE: kwini | Linguist: kwini
BPE: ara | Linguist: ara
BPE: e | Linguist: e
BPE: e | Linguist: e
BPE: ara nake | Linguist: ara nake
BPE: pja | Linguist: pja
BPE: ña | Linguist: ña
BPE: mũj | Linguist: mũj
BPE: more nake | Linguist: more nake
BPE: ojo | Linguist: ojo
BPE: e | Linguist: e
BPE: ojo | Linguist: ojo
BPE: kani | Linguist: kani
BPE: more nake | Linguist: more nake
BPE: jato | Linguist: jato
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: æ kỹj | Linguist: æ kỹj
BPE: atiti | Linguist: atiti
BPE: karo ti | Linguist: karo ti
BPE: pira vi | Linguist: pira vi
BPE: epykwã | Linguist: epykwã
BPE: tsu kwa | Linguist: tsu kwa
BPE: voro kwa e | Linguist: voro kwa e
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: atso ni | Linguist: atso ni
BPE: tsi | Linguist: tsi
BPE: atso ni | Linguist: atso ni
BPE: atiti | Linguist: atiti
BPE: tsi | Linguist: tsi
BPE: ni kũ | Linguist: ni kũ
BPE: pja | Linguist: pja
BPE: atiti | Linguist: atiti
BPE: tsi | Linguist: tsi
BPE: ojo | Linguist: ojo
BPE: pja | Linguist: pja
BPE: ara | Linguist: ara
BPE: ara | Linguist: ara
BPE: ña | Linguist: ña
BPE: ara | Linguist: ara
BPE: jũ ni | Linguist: jũ ni
BPE: væ tsi | Linguist: væ tsi
BPE: ara | Linguist: ara
BPE: kamitsi | Linguist: kamitsi
BPE: ara | Linguist: ara
BPE: mini | Linguist: mini
BPE: peja ni | Linguist: peja ni
BPE: jũ ni | Linguist: jũ ni
BPE: itsaj kaj | Linguist: itsaj kaj
BPE: y | Linguist: y
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: pja | Linguist: pja
BPE: vyry to | Linguist: vyry to
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: ty | Linguist: ty
BPE: ajte | Linguist: ajte
BPE: pe væ õ ja | Linguist: pe væ õ ja
BPE: ojte | Linguist: ojte
BPE: tsutsira e tsĩkwa | Linguist: tsutsira e tsĩkwa
BPE: mĩ | Linguist: mĩ
BPE: ty | Linguist: ty
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: oj | Linguist: oj
BPE: ty mu | Linguist: ty mu
BPE: oj | Linguist: oj
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: aj | Linguist: aj
BPE: neunu | Linguist: neunu
BPE: uræ | Linguist: uræ
BPE: ajte | Linguist: ajte
BPE: ipæ | Linguist: ipæ
BPE: oj | Linguist: oj
BPE: ojo | Linguist: ojo
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: jũ | Linguist: jũ
BPE: itevæ | Linguist: itevæ
BPE: aj | Linguist: aj
BPE: jũ | Linguist: jũ
BPE: mĩ | Linguist: mĩ
BPE: uræ | Linguist: uræ
BPE: re | Linguist: re
BPE: jũ | Linguist: jũ
BPE: aj | Linguist: aj
BPE: kamitsi | Linguist: kamitsi
BPE: ojo | Linguist: ojo
BPE: ævo | Linguist: ævo
BPE: e | Linguist: e
BPE: i ø kuta | Linguist: i ø kuta
BPE: pejake | Linguist: pejake
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: mõ ø kỹj kũ | Linguist: mõ ø kỹj kũ
BPE: mini | Linguist: mini
BPE: ajte | Linguist: ajte
BPE: vajvaj væ ro nu | Linguist: vajvaj væ ro nu
BPE: ajte | Linguist: ajte
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: papa | Linguist: papa
BPE: ty | Linguist: ty
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: mini | Linguist: mini
BPE: ojo | Linguist: ojo
BPE: ara | Linguist: ara
BPE: jũ ni | Linguist: jũ ni
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: twa | Linguist: twa
BPE: neunu | Linguist: neunu
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: pja | Linguist: pja
BPE: pja | Linguist: pja
BPE: kwini | Linguist: kwini
BPE: nini | Linguist: nini
BPE: mini | Linguist: mini
BPE: mi | Linguist: mi
BPE: tsere ũ to | Linguist: tsere ũ to
BPE: pja | Linguist: pja
BPE: mi | Linguist: mi
BPE: o mi ro | Linguist: o mi ro
BPE: mi | Linguist: mi
BPE: ty | Linguist: ty
BPE: mi kũ | Linguist: mi kũ
BPE: kuni | Linguist: kuni
BPE: ajte | Linguist: ajte
BPE: eremu | Linguist: eremu
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: eremu | Linguist: eremu
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: mike | Linguist: mike
BPE: itæ | Linguist: itæ
BPE: ojo | Linguist: ojo
BPE: muj | Linguist: muj
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: pejake | Linguist: pejake
BPE: more kỹj nu | Linguist: more kỹj nu
BPE: mi | Linguist: mi
BPE: mati | Linguist: mati
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: mati | Linguist: mati
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: kamitsi | Linguist: kamitsi
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: muj | Linguist: muj
BPE: pja | Linguist: pja
BPE: muj | Linguist: muj
BPE: o mi ro | Linguist: o mi ro
BPE: ajte | Linguist: ajte
BPE: nini | Linguist: nini
BPE: ña | Linguist: ña
BPE: nã | Linguist: nã
BPE: i a ni | Linguist: i a ni
BPE: ña | Linguist: ña
BPE: i a ni | Linguist: i a ni
BPE: ña | Linguist: ña
BPE: mĩ | Linguist: mĩ
BPE: mow kỹj | Linguist: mow kỹj
BPE: aj j ãw | Linguist: aj j ãw
BPE: mi | Linguist: mi
BPE: kuni | Linguist: kuni
BPE: põ mi ky kũ | Linguist: põ mi ky kũ
BPE: jũ | Linguist: jũ
BPE: mati | Linguist: mati
BPE: pja | Linguist: pja
BPE: koro | Linguist: koro
BPE: tsere t ãw | Linguist: tsere t ãw
BPE: kani | Linguist: kani
BPE: tsoke | Linguist: tsoke
BPE: aj | Linguist: aj
BPE: i munu to | Linguist: i munu to
BPE: ja | Linguist: ja
BPE: mini | Linguist: mini
BPE: mĩ | Linguist: mĩ
BPE: pja | Linguist: pja
BPE: po mi ro | Linguist: po mi ro
BPE: aj | Linguist: aj
BPE: u | Linguist: u
BPE: mu | Linguist: mu
BPE: ña | Linguist: ña
BPE: tsero | Linguist: tsero
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: toky | Linguist: toky
BPE: para ø ja eko | Linguist: para ø ja eko
BPE: tu kwæ | Linguist: tu kwæ
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: nã | Linguist: nã
BPE: muj | Linguist: muj
BPE: tũvo | Linguist: tũvo
BPE: e | Linguist: e
BPE: ævo | Linguist: ævo
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: na | Linguist: na
BPE: tũ kwæ | Linguist: tũ kwæ
BPE: ña | Linguist: ña
BPE: tsero | Linguist: tsero
BPE: itæ | Linguist: itæ
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ajte | Linguist: ajte
BPE: atiti | Linguist: atiti
BPE: mu | Linguist: mu
BPE: jato | Linguist: jato
BPE: atso ni | Linguist: atso ni
BPE: ajte | Linguist: ajte
BPE: tsero | Linguist: tsero
BPE: mi | Linguist: mi
BPE: ja | Linguist: ja
BPE: mu | Linguist: mu
BPE: kurakura | Linguist: kurakura
BPE: aj | Linguist: aj
BPE: mu | Linguist: mu
BPE: kurakura | Linguist: kurakura
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: mu | Linguist: mu
BPE: ara | Linguist: ara
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: epykwã | Linguist: epykwã
BPE: ojo | Linguist: ojo
BPE: ojo | Linguist: ojo
BPE: ãtã | Linguist: ãtã
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: ojo | Linguist: ojo
BPE: ajte | Linguist: ajte
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: na | Linguist: na
BPE: opera | Linguist: opera
BPE: ojo | Linguist: ojo
BPE: ojo | Linguist: ojo
BPE: tsu kwæ | Linguist: tsu kwæ
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ojte | Linguist: ojte
BPE: wæ tsi | Linguist: wæ tsi
BPE: ara | Linguist: ara
BPE: kamitsi | Linguist: kamitsi
BPE: kurakura | Linguist: kurakura
BPE: ævo | Linguist: ævo
BPE: vajvaj ro | Linguist: vajvaj ro
BPE: na | Linguist: na
BPE: koro | Linguist: koro
BPE: ña | Linguist: ña
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: aj | Linguist: aj
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
