BPE: aj | Linguist: aj
BPE: pærætæ | Linguist: pærætæ
BPE: aj | Linguist: aj
BPE: pærætæ | Linguist: pærætæ
BPE: erekanã | Linguist: erekanã
BPE: kũkoe | Linguist: kũkoe
BPE: oky | Linguist: oky
BPE: erekanã | Linguist: erekanã
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: aleʃãdri | Linguist: aleʃãdri
BPE: ajte | Linguist: ajte
BPE: æpy | Linguist: æpy
BPE: ajte | Linguist: ajte
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: kapeãw | Linguist: kapeãw
BPE: jato | Linguist: jato
BPE: atsoni | Linguist: atsoni
BPE: kiki | Linguist: kiki
BPE: kwikaj | Linguist: kwikaj
BPE: iry | Linguist: iry
BPE: itevæ | Linguist: itevæ
BPE: iry | Linguist: iry
BPE: kani | Linguist: kani
BPE: itevæ | Linguist: itevæ
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: tsonu | Linguist: tsonu
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: i | Linguist: i
BPE: tõ | Linguist: tõ
BPE: y | Linguist: y
BPE: aj | Linguist: aj
BPE: y | Linguist: y
BPE: tõ | Linguist: tõ
BPE: i | Linguist: i
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: uru144 | Linguist: uru144
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ty | Linguist: ty
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: e | Linguist: e
BPE: ojo | Linguist: ojo
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: pja | Linguist: pja
BPE: e | Linguist: e
BPE: ita | Linguist: ita
BPE: kotso | Linguist: kotso
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: taja | Linguist: taja
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: ameja | Linguist: ameja
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: e | Linguist: e
BPE: ævo | Linguist: ævo
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: aki | Linguist: aki
BPE: aj | Linguist: aj
BPE: aki | Linguist: aki
BPE: aj | Linguist: aj
BPE: portuges | Linguist: portuges
BPE: mi | Linguist: mi
BPE: portuges | Linguist: portuges
BPE: mi | Linguist: mi
BPE: e | Linguist: e
BPE: ava | Linguist: ava
BPE: twĩpæ | Linguist: twĩpæ
BPE: akita | Linguist: akita
BPE: akita | Linguist: akita
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: aj | Linguist: aj
BPE: atsi | Linguist: atsi
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: vi | Linguist: vi
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: oj | Linguist: oj
BPE: tunemu | Linguist: tunemu
BPE: oj | Linguist: oj
BPE: tunemu | Linguist: tunemu
BPE: vivi | Linguist: vivi
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: itevæ | Linguist: itevæ
BPE: tæræj | Linguist: tæræj
BPE: ña | Linguist: ña
BPE: ævo | Linguist: ævo
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: pja | Linguist: pja
BPE: nã | Linguist: nã
BPE: pja | Linguist: pja
BPE: kwikaj | Linguist: kwikaj
BPE: ereã | Linguist: ereã
BPE: mita | Linguist: mita
BPE: epykwã | Linguist: epykwã
BPE: atiti | Linguist: atiti
BPE: atiti | Linguist: atiti
BPE: mitsire | Linguist: mitsire
BPE: tẽ | Linguist: tẽ
BPE: tẽ | Linguist: tẽ
BPE: mitsire | Linguist: mitsire
BPE: epy | Linguist: epy
BPE: epy | Linguist: epy
BPE: uromu | Linguist: uromu
BPE: ereã | Linguist: ereã
BPE: kometakãw | Linguist: kometakãw
BPE: ereã | Linguist: ereã
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: jati | Linguist: jati
BPE: tara | Linguist: tara
BPE: jati | Linguist: jati
BPE: akita | Linguist: akita
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ña | Linguist: ña
BPE: ña | Linguist: ña
BPE: tsinamaty | Linguist: tsinamaty
BPE: jũ | Linguist: jũ
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: kuni | Linguist: kuni
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: tsokere | Linguist: tsokere
BPE: oj | Linguist: oj
BPE: tũvo | Linguist: tũvo
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: tsokere | Linguist: tsokere
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kamitsi | Linguist: kamitsi
BPE: mini | Linguist: mini
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: pyytsi | Linguist: pyytsi
BPE: ru | Linguist: ru
BPE: mĩ | Linguist: mĩ
BPE: kuni | Linguist: kuni
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: mi | Linguist: mi
BPE: æj | Linguist: æj
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: ereremu | Linguist: ereremu
BPE: pja | Linguist: pja
BPE: kani | Linguist: kani
BPE: itæ | Linguist: itæ
BPE: mĩ | Linguist: mĩ
BPE: kuni | Linguist: kuni
BPE: jũ | Linguist: jũ
BPE: jũ | Linguist: jũ
BPE: mati | Linguist: mati
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: papa | Linguist: papa
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: u | Linguist: u
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: eremu | Linguist: eremu
BPE: jũ | Linguist: jũ
BPE: tsituro | Linguist: tsituro
BPE: kamitsi | Linguist: kamitsi
BPE: ivo | Linguist: ivo
BPE: mũmũ | Linguist: mũmũ
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: kani | Linguist: kani
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: kũkoe | Linguist: kũkoe
BPE: re | Linguist: re
BPE: ikũkũtæ | Linguist: ikũkũtæ
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: aj | Linguist: aj
BPE: mike | Linguist: mike
BPE: itæ | Linguist: itæ
BPE: ajte | Linguist: ajte
BPE: vajvaj | Linguist: vajvaj
BPE: mini | Linguist: mini
BPE: aj | Linguist: aj
BPE: ivo | Linguist: ivo
BPE: mumu | Linguist: mumu
BPE: kamitsi | Linguist: kamitsi
BPE: oj | Linguist: oj
BPE: vavo | Linguist: vavo
BPE: mumu | Linguist: mumu
BPE: nã | Linguist: nã
BPE: e | Linguist: e
BPE: epykwã | Linguist: epykwã
BPE: kæjkæj | Linguist: kæjkæj
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: pejake | Linguist: pejake
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ãtãpætæ | Linguist: ãtãpætæ
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: neko | Linguist: neko
BPE: ojo | Linguist: ojo
BPE: iva | Linguist: iva
BPE: kwaatsie | Linguist: kwaatsie
BPE: mañumañu | Linguist: mañumañu
BPE: manamana | Linguist: manamana
BPE: pyræ | Linguist: pyræ
BPE: jato | Linguist: jato
BPE: atiti | Linguist: atiti
BPE: ii | Linguist: ii
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: mini | Linguist: mini
BPE: oj | Linguist: oj
BPE: ara | Linguist: ara
BPE: ara | Linguist: ara
BPE: aj | Linguist: aj
BPE: pja | Linguist: pja
BPE: papa | Linguist: papa
BPE: oj | Linguist: oj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: nuti | Linguist: nuti
BPE: itevæ | Linguist: itevæ
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: ajte | Linguist: ajte
BPE: uruã | Linguist: uruã
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: oke | Linguist: oke
BPE: kani | Linguist: kani
BPE: kanoe | Linguist: kanoe
BPE: ña | Linguist: ña
BPE: oky | Linguist: oky
BPE: epikwã | Linguist: epikwã
BPE: uræ | Linguist: uræ
BPE: ojte | Linguist: ojte
BPE: uræ | Linguist: uræ
BPE: ojte | Linguist: ojte
BPE: mũ | Linguist: mũ
BPE: aj | Linguist: aj
BPE: æky | Linguist: æky
BPE: aj | Linguist: aj
BPE: oj | Linguist: oj
BPE: æky | Linguist: æky
BPE: oj | Linguist: oj
BPE: atiti | Linguist: atiti
BPE: kani | Linguist: kani
BPE: opera | Linguist: opera
BPE: kani | Linguist: kani
BPE: mama | Linguist: mama
BPE: kani | Linguist: kani
BPE: opera | Linguist: opera
BPE: opera | Linguist: opera
BPE: kani | Linguist: kani
BPE: i | Linguist: i
BPE: kani | Linguist: kani
BPE: kani | Linguist: kani
BPE: pja | Linguist: pja
BPE: e | Linguist: e
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: jato | Linguist: jato
BPE: atiti | Linguist: atiti
BPE: ævo | Linguist: ævo
BPE: atiti | Linguist: atiti
BPE: atiti | Linguist: atiti
BPE: e | Linguist: e
BPE: atiti | Linguist: atiti
BPE: atiti | Linguist: atiti
BPE: mike | Linguist: mike
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ajte | Linguist: ajte
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: re | Linguist: re
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: nã | Linguist: nã
BPE: papa | Linguist: papa
BPE: pja | Linguist: pja
BPE: mujoitenaj | Linguist: mujoitenaj
BPE: ojo | Linguist: ojo
BPE: papa | Linguist: papa
BPE: ojo | Linguist: ojo
BPE: muj | Linguist: muj
BPE: jato | Linguist: jato
BPE: papa | Linguist: papa
BPE: uruã | Linguist: uruã
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: æky | Linguist: æky
BPE: aj | Linguist: aj
BPE: namu | Linguist: namu
BPE: oj | Linguist: oj
BPE: oj | Linguist: oj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: mĩ | Linguist: mĩ
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: nã | Linguist: nã
BPE: nuti | Linguist: nuti
BPE: ojo | Linguist: ojo
BPE: atã | Linguist: atã
BPE: atiti | Linguist: atiti
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: tõ | Linguist: tõ
BPE: oj | Linguist: oj
BPE: tũvo | Linguist: tũvo
BPE: ña | Linguist: ña
BPE: iva | Linguist: iva
BPE: ũko | Linguist: ũko
BPE: muj | Linguist: muj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ũko | Linguist: ũko
BPE: muj | Linguist: muj
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ña | Linguist: ña
BPE: nuti | Linguist: nuti
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: twĩtwĩ | Linguist: twĩtwĩ
BPE: oky | Linguist: oky
BPE: twĩ | Linguist: twĩ
BPE: pejake | Linguist: pejake
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: ojo | Linguist: ojo
BPE: tuture | Linguist: tuture
BPE: pære | Linguist: pære
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: kani | Linguist: kani
BPE: erej | Linguist: erej
BPE: aj | Linguist: aj
BPE: ipæ | Linguist: ipæ
BPE: iry | Linguist: iry
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: ajte | Linguist: ajte
BPE: kani | Linguist: kani
BPE: æky | Linguist: æky
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: tara | Linguist: tara
BPE: pũpũj | Linguist: pũpũj
BPE: oj | Linguist: oj
BPE: nake | Linguist: nake
BPE: ojo | Linguist: ojo
BPE: eremu | Linguist: eremu
BPE: pũpũj | Linguist: pũpũj
BPE: oj | Linguist: oj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: kamitsi | Linguist: kamitsi
BPE: ajte | Linguist: ajte
BPE: itsæ | Linguist: itsæ
BPE: ipæ | Linguist: ipæ
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: aj | Linguist: aj
BPE: itsæ | Linguist: itsæ
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: koro | Linguist: koro
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: po | Linguist: po
BPE: kwini | Linguist: kwini
BPE: ña | Linguist: ña
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: oj | Linguist: oj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: aj | Linguist: aj
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ña | Linguist: ña
BPE: kwini | Linguist: kwini
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: oj | Linguist: oj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: punu | Linguist: punu
BPE: ña | Linguist: ña
BPE: e | Linguist: e
BPE: aj | Linguist: aj
BPE: punu | Linguist: punu
BPE: aj | Linguist: aj
BPE: na | Linguist: na
BPE: e | Linguist: e
BPE: punu | Linguist: punu
BPE: aj | Linguist: aj
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: eae | Linguist: eae
BPE: tsinamaty | Linguist: tsinamaty
BPE: aj | Linguist: aj
BPE: eae | Linguist: eae
BPE: ajte | Linguist: ajte
BPE: kanoe | Linguist: kanoe
BPE: tsoke | Linguist: tsoke
BPE: jũ | Linguist: jũ
BPE: uruã | Linguist: uruã
BPE: masaka | Linguist: masaka
BPE: pupaki | Linguist: pupaki
BPE: kanoe | Linguist: kanoe
BPE: oj | Linguist: oj
BPE: akũtsũ | Linguist: akũtsũ
BPE: tsinamaty | Linguist: tsinamaty
BPE: akũtsũ | Linguist: akũtsũ
BPE: oj | Linguist: oj
BPE: kanoe | Linguist: kanoe
BPE: jũ | Linguist: jũ
BPE: tyj | Linguist: tyj
BPE: ojo | Linguist: ojo
BPE: ũko | Linguist: ũko
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: ojo | Linguist: ojo
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: ũko | Linguist: ũko
BPE: jato | Linguist: jato
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: ũko | Linguist: ũko
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: jũ | Linguist: jũ
BPE: uræ | Linguist: uræ
BPE: mow | Linguist: mow
BPE: ævo | Linguist: ævo
BPE: e | Linguist: e
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ævo | Linguist: ævo
BPE: kani | Linguist: kani
BPE: oj | Linguist: oj
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: aj | Linguist: aj
BPE: ævo | Linguist: ævo
BPE: kani | Linguist: kani
BPE: e | Linguist: e
BPE: kani | Linguist: kani
BPE: itevæ | Linguist: itevæ
BPE: ara | Linguist: ara
BPE: kwini | Linguist: kwini
BPE: ara | Linguist: ara
BPE: e | Linguist: e
BPE: e | Linguist: e
BPE: pja | Linguist: pja
BPE: ña | Linguist: ña
BPE: mũj | Linguist: mũj
BPE: ojo | Linguist: ojo
BPE: e | Linguist: e
BPE: ojo | Linguist: ojo
BPE: kani | Linguist: kani
BPE: jato | Linguist: jato
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: mũjoitẽñaj | Linguist: mũjoitẽñaj
BPE: atiti | Linguist: atiti
BPE: twĩpæ | Linguist: twĩpæ
BPE: epykwã | Linguist: epykwã
BPE: kometaw | Linguist: kometaw
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: ña | Linguist: ña
BPE: tyj | Linguist: tyj
BPE: pja | Linguist: pja
BPE: tyj | Linguist: tyj
BPE: tsi | Linguist: tsi
BPE: atiti | Linguist: atiti
BPE: tsi | Linguist: tsi
BPE: pja | Linguist: pja
BPE: atiti | Linguist: atiti
BPE: tsi | Linguist: tsi
BPE: ojo | Linguist: ojo
BPE: pja | Linguist: pja
BPE: tẽky | Linguist: tẽky
BPE: varyvary | Linguist: varyvary
BPE: ara | Linguist: ara
BPE: ara | Linguist: ara
BPE: ña | Linguist: ña
BPE: ara | Linguist: ara
BPE: ara | Linguist: ara
BPE: kamitsi | Linguist: kamitsi
BPE: ara | Linguist: ara
BPE: mini | Linguist: mini
BPE: itsaj | Linguist: itsaj
BPE: peja | Linguist: peja
BPE: y | Linguist: y
BPE: aj | Linguist: aj
BPE: aere | Linguist: aere
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: tyj | Linguist: tyj
BPE: mo | Linguist: mo
BPE: aj | Linguist: aj
BPE: ponu | Linguist: ponu
BPE: pja | Linguist: pja
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: aleʃandri | Linguist: aleʃandri
BPE: ty | Linguist: ty
BPE: aleʃandri | Linguist: aleʃandri
BPE: aleʃandri | Linguist: aleʃandri
BPE: ajte | Linguist: ajte
BPE: ojte | Linguist: ojte
BPE: itsote | Linguist: itsote
BPE: mĩ | Linguist: mĩ
BPE: ty | Linguist: ty
BPE: tekukae | Linguist: tekukae
BPE: yki | Linguist: yki
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ty | Linguist: ty
BPE: jako | Linguist: jako
BPE: oj | Linguist: oj
BPE: oj | Linguist: oj
BPE: aj | Linguist: aj
BPE: itæ | Linguist: itæ
BPE: aj | Linguist: aj
BPE: neunu | Linguist: neunu
BPE: uræ | Linguist: uræ
BPE: ajte | Linguist: ajte
BPE: ipæ | Linguist: ipæ
BPE: peutæ | Linguist: peutæ
BPE: oj | Linguist: oj
BPE: ojo | Linguist: ojo
BPE: tyj | Linguist: tyj
BPE: aj | Linguist: aj
BPE: jũ | Linguist: jũ
BPE: itevæ | Linguist: itevæ
BPE: aj | Linguist: aj
BPE: jũ | Linguist: jũ
BPE: mĩ | Linguist: mĩ
BPE: uræ | Linguist: uræ
BPE: re | Linguist: re
BPE: jũ | Linguist: jũ
BPE: aj | Linguist: aj
BPE: munaw | Linguist: munaw
BPE: kamitsi | Linguist: kamitsi
BPE: ojo | Linguist: ojo
BPE: ævo | Linguist: ævo
BPE: e | Linguist: e
BPE: pejake | Linguist: pejake
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: mini | Linguist: mini
BPE: ajte | Linguist: ajte
BPE: ajte | Linguist: ajte
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: papa | Linguist: papa
BPE: ty | Linguist: ty
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: mini | Linguist: mini
BPE: ojo | Linguist: ojo
BPE: ara | Linguist: ara
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: twa | Linguist: twa
BPE: taruy | Linguist: taruy
BPE: neunu | Linguist: neunu
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: pja | Linguist: pja
BPE: neunũ | Linguist: neunũ
BPE: pja | Linguist: pja
BPE: kwini | Linguist: kwini
BPE: nini | Linguist: nini
BPE: mini | Linguist: mini
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: mi | Linguist: mi
BPE: mi | Linguist: mi
BPE: ty | Linguist: ty
BPE: kuni | Linguist: kuni
BPE: ajte | Linguist: ajte
BPE: eremu | Linguist: eremu
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: eremu | Linguist: eremu
BPE: ja | Linguist: ja
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: mike | Linguist: mike
BPE: itæ | Linguist: itæ
BPE: ojo | Linguist: ojo
BPE: muj | Linguist: muj
BPE: oj | Linguist: oj
BPE: kani | Linguist: kani
BPE: itsækũmjũ | Linguist: itsækũmjũ
BPE: vætie | Linguist: vætie
BPE: aj | Linguist: aj
BPE: aj | Linguist: aj
BPE: ña | Linguist: ña
BPE: atã | Linguist: atã
BPE: namũ | Linguist: namũ
BPE: orymape | Linguist: orymape
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: pejake | Linguist: pejake
BPE: mi | Linguist: mi
BPE: mati | Linguist: mati
BPE: aj | Linguist: aj
BPE: mi | Linguist: mi
BPE: aj | Linguist: aj
BPE: mati | Linguist: mati
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: pærætæ | Linguist: pærætæ
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: kamitsi | Linguist: kamitsi
BPE: ña | Linguist: ña
BPE: ãtã | Linguist: ãtã
BPE: aj | Linguist: aj
BPE: pærætæ | Linguist: pærætæ
BPE: mi | Linguist: mi
BPE: pja | Linguist: pja
BPE: muj | Linguist: muj
BPE: pja | Linguist: pja
BPE: muj | Linguist: muj
BPE: ajte | Linguist: ajte
BPE: nini | Linguist: nini
BPE: ña | Linguist: ña
BPE: nã | Linguist: nã
BPE: ña | Linguist: ña
BPE: ña | Linguist: ña
BPE: mĩ | Linguist: mĩ
BPE: mi | Linguist: mi
BPE: kuni | Linguist: kuni
BPE: jũ | Linguist: jũ
BPE: mati | Linguist: mati
BPE: pja | Linguist: pja
BPE: koro | Linguist: koro
BPE: ereremu | Linguist: ereremu
BPE: kani | Linguist: kani
BPE: ii | Linguist: ii
BPE: tsoke | Linguist: tsoke
BPE: aj | Linguist: aj
BPE: ja | Linguist: ja
BPE: okynoe | Linguist: okynoe
BPE: mini | Linguist: mini
BPE: mĩ | Linguist: mĩ
BPE: pja | Linguist: pja
BPE: pa | Linguist: pa
BPE: aj | Linguist: aj
BPE: ivo | Linguist: ivo
BPE: u | Linguist: u
BPE: mu | Linguist: mu
BPE: ña | Linguist: ña
BPE: tsero | Linguist: tsero
BPE: tõve | Linguist: tõve
BPE: kani | Linguist: kani
BPE: tiri | Linguist: tiri
BPE: ña | Linguist: ña
BPE: minake | Linguist: minake
BPE: toky | Linguist: toky
BPE: kapajre | Linguist: kapajre
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: nã | Linguist: nã
BPE: muj | Linguist: muj
BPE: tũvo | Linguist: tũvo
BPE: e | Linguist: e
BPE: ævo | Linguist: ævo
BPE: poa | Linguist: poa
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: na | Linguist: na
BPE: ña | Linguist: ña
BPE: mũjoitẽñaj | Linguist: mũjoitẽñaj
BPE: tsero | Linguist: tsero
BPE: itæ | Linguist: itæ
BPE: kamitsi | Linguist: kamitsi
BPE: aj | Linguist: aj
BPE: iry | Linguist: iry
BPE: uræ | Linguist: uræ
BPE: ipæ | Linguist: ipæ
BPE: ajte | Linguist: ajte
BPE: atiti | Linguist: atiti
BPE: mu | Linguist: mu
BPE: jato | Linguist: jato
BPE: ajte | Linguist: ajte
BPE: tsero | Linguist: tsero
BPE: mi | Linguist: mi
BPE: ja | Linguist: ja
BPE: mu | Linguist: mu
BPE: kurakura | Linguist: kurakura
BPE: aj | Linguist: aj
BPE: mu | Linguist: mu
BPE: kurakura | Linguist: kurakura
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: mu | Linguist: mu
BPE: ara | Linguist: ara
BPE: aj | Linguist: aj
BPE: kwini | Linguist: kwini
BPE: ña | Linguist: ña
BPE: muj | Linguist: muj
BPE: ña | Linguist: ña
BPE: papa | Linguist: papa
BPE: ña | Linguist: ña
BPE: nũti | Linguist: nũti
BPE: epykwã | Linguist: epykwã
BPE: ojo | Linguist: ojo
BPE: keke | Linguist: keke
BPE: ojo | Linguist: ojo
BPE: ãtã | Linguist: ãtã
BPE: ña | Linguist: ña
BPE: kani | Linguist: kani
BPE: ojo | Linguist: ojo
BPE: tsutsu | Linguist: tsutsu
BPE: ojo | Linguist: ojo
BPE: keke | Linguist: keke
BPE: ajte | Linguist: ajte
BPE: kwini | Linguist: kwini
BPE: po | Linguist: po
BPE: na | Linguist: na
BPE: opera | Linguist: opera
BPE: ojo | Linguist: ojo
